City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Wyndham,US,2021-10-03 22:28:29,37.6985,-77.6125,80.46,71,1,7.0
296,Milkovo,RU,2021-10-03 22:28:29,54.7167,158.6167,44.58,86,100,12.73
297,Richards Bay,ZA,2021-10-03 22:28:30,-28.783,32.0377,58.21,84,100,5.23
298,Kutoarjo,ID,2021-10-03 22:28:30,-7.7169,109.9128,77.16,83,89,3.62
299,Mogadishu,SO,2021-10-03 22:28:30,2.0371,45.3438,78.19,84,44,15.05
300,Bandarbeyla,SO,2021-10-03 22:28:31,9.4942,50.8122,78.78,81,75,22.01
301,Vostok,RU,2021-10-03 22:28:31,46.4856,135.8833,43.11,96,100,3.56
302,La Rioja,ES,2021-10-03 22:28:31,42.25,-2.5,46.49,87,30,4.41
303,Dubbo,AU,2021-10-03 22:28:32,-32.25,148.6167,60.93,72,90,14.97
304,Raha,IN,2021-10-03 22:28:32,26.2333,92.5167,73.98,95,99,3.71
305,Hobyo,SO,2021-10-03 22:28:15,5.3505,48.5268,78.28,88,43,18.07
306,Hinton,CA,2021-10-03 22:28:32,53.4001,-117.5857,55.44,32,68,6.85
307,Shenjiamen,CN,2021-10-03 22:28:33,29.9576,122.298,77.38,89,2,13.13
308,Batagay,RU,2021-10-03 22:28:33,67.6333,134.6333,21.29,96,78,2.19
309,Wittmund,DE,2021-10-03 22:28:33,53.5667,7.7833,53.04,94,100,15.46
310,Saldanha,ZA,2021-10-03 22:27:11,-33.0117,17.9442,50.05,74,0,24.63
311,Marang,MY,2021-10-03 22:28:34,5.2056,103.2059,76.91,84,96,3.09
312,Sardarshahr,IN,2021-10-03 22:28:34,28.4333,74.4833,85.03,55,4,9.55
313,Havre-Saint-Pierre,CA,2021-10-03 22:28:34,50.2334,-63.5986,50.0,76,75,4.61
314,Bulungu,CD,2021-10-03 22:28:34,-4.55,18.6,69.84,95,99,0.67
315,Juazeiro,BR,2021-10-03 22:28:35,-9.4117,-40.4986,84.38,32,0,5.75
316,Codrington,AU,2021-10-03 22:27:25,-38.2667,141.9667,50.45,84,58,19.55
317,Gurupi,BR,2021-10-03 22:24:22,-11.7292,-49.0686,85.6,48,89,6.51
318,Taonan,CN,2021-10-03 22:28:35,45.3333,122.7833,45.28,75,72,6.38
319,Machali,CL,2021-10-03 22:28:36,-34.1833,-70.6667,60.08,41,0,12.66
320,Binay,PH,2021-10-03 22:28:36,13.5028,122.5975,79.18,86,100,9.53
321,Mahebourg,MU,2021-10-03 22:28:36,-20.4081,57.7,72.25,83,40,11.5
322,Fairbanks,US,2021-10-03 22:25:32,64.8378,-147.7164,36.61,95,90,8.05
323,College,US,2021-10-03 22:28:37,64.8569,-147.8028,36.59,95,75,3.44
324,Quang Ngai,VN,2021-10-03 22:23:46,15.1167,108.8,74.88,90,100,5.08
325,Klaksvik,FO,2021-10-03 22:28:37,62.2266,-6.589,49.12,88,100,26.96
326,Hennebont,FR,2021-10-03 22:28:37,47.8051,-3.2734,60.91,78,75,11.5
327,Lubango,AO,2021-10-03 22:28:38,-14.9172,13.4925,60.96,40,26,3.94
328,Chulman,RU,2021-10-03 22:28:38,56.8479,124.9104,19.63,99,71,2.44
329,Miyako,JP,2021-10-03 22:28:38,39.6367,141.9525,64.58,73,1,7.31
330,Umm Kaddadah,SD,2021-10-03 22:28:39,13.6017,26.6876,89.53,19,100,12.21
331,Payyannur,IN,2021-10-03 22:28:39,12.1,75.2,77.49,91,100,2.35
332,Hasaki,JP,2021-10-03 22:28:08,35.7333,140.8333,70.2,80,0,10.02
333,Tasiilaq,GL,2021-10-03 22:28:39,65.6145,-37.6368,35.76,54,0,5.7
334,Dalbandin,PK,2021-10-03 22:28:40,28.8947,64.4101,69.73,19,60,3.02
335,Atherton,GB,2021-10-03 22:28:40,53.5237,-2.4935,53.15,90,8,1.01
336,Alofi,NU,2021-10-03 22:28:40,-19.0595,-169.9187,78.69,83,74,20.71
337,Andros Town,BS,2021-10-03 22:28:41,24.7,-77.7667,84.16,68,13,12.75
338,Saquarema,BR,2021-10-03 22:28:41,-22.92,-42.5103,73.42,98,58,8.08
339,Remedios,CU,2021-10-03 22:28:41,22.4947,-79.5458,85.12,75,32,12.35
340,Sao Filipe,CV,2021-10-03 22:28:41,14.8961,-24.4956,80.71,77,80,4.9
341,Arenapolis,BR,2021-10-03 22:28:42,-14.4503,-56.8461,80.87,58,55,5.99
342,Yining,CN,2021-10-03 22:28:42,29.0361,114.5636,74.3,78,0,2.17
343,Kamenka,RU,2021-10-03 22:28:42,51.3223,42.7678,42.44,77,1,6.53
344,Victor Harbor,AU,2021-10-03 22:28:43,-35.5667,138.6167,55.8,67,46,23.8
345,Dolores,AR,2021-10-03 22:24:17,-36.3132,-57.6792,48.9,68,7,6.87
346,Vanimo,PG,2021-10-03 22:28:43,-2.6741,141.3028,79.48,79,81,2.86
347,Barcelos,PT,2021-10-03 22:27:29,41.5388,-8.6151,58.84,75,55,2.39
348,Adre,TD,2021-10-03 22:28:44,13.4667,22.2,79.34,37,43,6.13
349,Tiksi,RU,2021-10-03 22:28:44,71.6872,128.8694,24.3,88,98,14.43
350,General Cepeda,MX,2021-10-03 22:28:44,25.3833,-101.45,74.61,63,96,7.02
351,Roebourne,AU,2021-10-03 22:28:44,-20.7833,117.1333,67.93,63,0,3.06
352,Poya,NC,2021-10-03 22:28:45,-21.35,165.15,80.4,67,2,7.25
353,Baykit,RU,2021-10-03 22:28:45,61.67,96.37,34.16,94,98,1.21
354,Karasjok,NO,2021-10-03 22:28:45,69.4719,25.5112,50.11,83,100,17.85
355,Nemuro,JP,2021-10-03 22:28:46,43.3236,145.575,62.22,84,96,30.76
356,Coquimbo,CL,2021-10-03 22:28:46,-29.9533,-71.3436,58.73,67,0,12.66
357,Dunedin,NZ,2021-10-03 22:25:45,-45.8742,170.5036,46.69,91,100,14.07
358,Lixourion,GR,2021-10-03 22:28:46,38.2019,20.4314,68.56,61,100,0.07
359,Boyuibe,BO,2021-10-03 22:28:47,-20.4167,-63.2833,73.31,86,89,10.11
360,Shirokiy,RU,2021-10-03 22:28:47,49.758,129.523,32.18,82,4,7.29
361,Okato,NZ,2021-10-03 22:28:47,-39.2,173.8833,61.43,92,89,8.52
362,Iralaya,HN,2021-10-03 22:28:48,15.0,-83.2333,86.09,80,19,6.93
363,Tahta,EG,2021-10-03 22:28:48,26.7693,31.5021,77.32,42,0,11.7
364,Bellary,IN,2021-10-03 22:28:48,15.15,76.9333,79.0,72,20,4.99
365,Lukovetskiy,RU,2021-10-03 22:28:49,64.2956,41.9211,44.58,96,95,4.41
366,Sorland,NO,2021-10-03 22:27:48,67.667,12.6934,51.82,84,100,23.22
367,Newport,GB,2021-10-03 22:28:49,51.5877,-2.9984,54.77,89,7,13.27
368,Vila Franca Do Campo,PT,2021-10-03 22:27:50,37.7167,-25.4333,73.2,87,96,4.7
369,Sortland,NO,2021-10-03 22:28:49,68.6949,15.4162,59.18,83,100,5.86
370,Longyearbyen,SJ,2021-10-03 22:28:50,78.2186,15.6401,37.24,93,75,3.44
371,Muroto,JP,2021-10-03 22:28:50,33.2833,134.15,66.24,74,3,5.91
372,Dzilam Gonzalez,MX,2021-10-03 22:27:04,21.2833,-88.9333,84.0,69,69,9.37
373,Bonthe,SL,2021-10-03 22:28:50,7.5264,-12.505,78.67,86,100,3.96
374,Abu Dhabi,AE,2021-10-03 22:24:49,24.4667,54.3667,86.11,62,0,6.91
375,Kheda,IN,2021-10-03 22:28:51,22.75,72.6833,80.89,76,18,4.7
376,Emporia,US,2021-10-03 22:25:49,38.4039,-96.1817,80.8,32,1,9.22
377,Rawlins,US,2021-10-03 22:27:54,41.7911,-107.2387,69.69,16,1,12.66
378,Fort Nelson,CA,2021-10-03 22:28:51,58.8053,-122.7002,51.39,20,40,19.57
379,Puerto Quijarro,BO,2021-10-03 22:28:52,-17.7833,-57.7667,91.71,36,88,3.67
380,Anloga,GH,2021-10-03 22:28:52,5.7947,0.8973,80.82,84,19,11.21
381,Touros,BR,2021-10-03 22:27:20,-5.1989,-35.4608,79.7,74,6,14.83
382,Ballina,AU,2021-10-03 22:28:35,-28.8667,153.5667,77.77,73,27,2.3
383,Kangaatsiaq,GL,2021-10-03 22:28:52,68.3065,-53.4641,32.13,64,100,5.55
384,Navirai,BR,2021-10-03 22:28:53,-23.065,-54.1906,72.03,95,100,5.91
385,Pangody,RU,2021-10-03 22:28:53,65.85,74.4859,31.57,82,100,6.44
386,Krasnoarmeyskiy,RU,2021-10-03 22:28:53,47.0114,42.2072,48.54,43,83,11.77
387,Tuatapere,NZ,2021-10-03 22:28:15,-46.1333,167.6833,48.81,90,100,3.42
388,Te Anau,NZ,2021-10-03 22:28:54,-45.4167,167.7167,46.76,97,100,2.04
389,Kyren,RU,2021-10-03 22:28:54,51.6828,102.1408,27.45,86,50,2.48
390,Jalu,LY,2021-10-03 22:28:54,29.0331,21.5482,73.08,43,0,6.02
391,Aasiaat,GL,2021-10-03 22:28:55,68.7098,-52.8699,25.23,73,100,4.27
392,Hami,CN,2021-10-03 22:28:55,42.8,93.45,45.88,34,0,2.59
393,Sao Joao Da Barra,BR,2021-10-03 22:28:55,-21.6403,-41.0511,75.07,83,5,23.94
394,Dwarka,IN,2021-10-03 22:28:55,22.2394,68.9678,81.84,83,13,9.95
395,Mae Hong Son,TH,2021-10-03 22:28:56,19.3003,97.9685,71.71,99,18,0.85
396,Sorong,ID,2021-10-03 22:28:56,-0.8833,131.25,77.52,87,100,10.4
397,Lima,PE,2021-10-03 22:25:31,-12.0432,-77.0282,60.39,75,90,11.5
398,Aripuana,BR,2021-10-03 22:28:57,-9.1667,-60.6333,83.89,59,74,1.54
399,Calatayud,ES,2021-10-03 22:28:57,41.3535,-1.6432,61.38,65,100,4.25
400,Dalby,AU,2021-10-03 22:28:57,-27.1833,151.2667,81.3,45,0,22.41
401,Odienne,CI,2021-10-03 22:28:57,9.51,-7.5692,75.27,80,50,1.39
402,San Juan,AR,2021-10-03 22:28:58,-31.5375,-68.5364,66.72,13,0,10.56
403,Arequipa,PE,2021-10-03 22:28:58,-16.3989,-71.535,64.47,25,0,10.36
404,Coolum Beach,AU,2021-10-03 22:28:58,-26.5333,153.1,78.12,76,25,11.45
405,Lobito,AO,2021-10-03 22:26:05,-12.3481,13.5456,71.83,81,98,3.44
406,Ciudad Guayana,VE,2021-10-03 22:28:59,8.3533,-62.6528,82.53,73,80,6.4
407,Sioux Lookout,CA,2021-10-03 22:28:59,50.1001,-91.917,62.98,67,75,3.44
408,Russkaya Polyana,UA,2021-10-03 22:28:59,49.417,31.9201,49.1,67,59,7.11
409,Olot,ES,2021-10-03 22:29:00,42.181,2.4901,64.69,88,100,2.73
410,Madison Heights,US,2021-10-03 22:25:05,42.4859,-83.1052,75.94,82,75,3.44
411,Athens,GR,2021-10-03 22:27:28,37.9795,23.7162,66.16,56,44,1.99
412,Bhabua,IN,2021-10-03 22:29:00,25.05,83.6167,75.4,90,81,1.52
413,Kunashak,RU,2021-10-03 22:29:00,55.7032,61.5498,32.52,52,100,7.72
414,Rumoi,JP,2021-10-03 22:29:01,43.9344,141.6428,65.17,93,100,18.75
415,Gorontalo,ID,2021-10-03 22:29:01,0.5412,123.0595,75.81,93,100,3.31
416,Makat,KZ,2021-10-03 22:29:01,47.6469,53.3463,50.72,54,100,7.11
417,Goure,NE,2021-10-03 22:29:02,13.9835,10.2704,87.03,20,2,4.32
418,Marzuq,YE,2021-10-03 22:29:02,14.4,46.4667,76.44,58,95,8.93
419,Road Town,VG,2021-10-03 22:25:12,18.4167,-64.6167,84.29,74,40,9.22
420,Mazagao,BR,2021-10-03 22:29:02,-0.115,-51.2894,87.85,67,98,7.99
421,Tatarsk,RU,2021-10-03 22:29:03,55.219,75.9828,32.04,91,100,5.99
422,Keti Bandar,PK,2021-10-03 22:29:03,24.1447,67.4497,81.88,85,8,16.73
423,Nosy Varika,MG,2021-10-03 22:29:03,-20.5833,48.5333,70.45,85,22,8.05
424,Shingu,JP,2021-10-03 22:29:04,33.7333,135.9833,73.96,84,64,4.27
425,Iskateley,RU,2021-10-03 22:28:54,67.6803,53.1512,39.2,92,89,10.6
426,Rajsamand,IN,2021-10-03 22:29:04,25.0667,73.8833,75.15,84,3,4.27
427,Warwick,US,2021-10-03 22:27:18,41.7001,-71.4162,69.84,86,75,5.75
428,Lorengau,PG,2021-10-03 22:27:43,-2.0226,147.2712,82.18,75,93,5.26
429,Vzmorye,RU,2021-10-03 22:29:04,54.6961,20.2361,51.89,74,76,13.94
430,De Aar,ZA,2021-10-03 22:29:05,-30.6497,24.0123,46.22,29,0,8.7
431,San Quintin,MX,2021-10-03 22:29:05,30.4833,-115.95,78.58,46,100,11.25
432,Manuk Mangkaw,PH,2021-10-03 22:29:06,4.8,119.85,82.78,74,100,4.14
433,Dakar,SN,2021-10-03 22:26:45,14.6937,-17.4441,79.68,75,17,6.13
434,Hovd,MN,2021-10-03 22:29:06,48.0056,91.6419,30.85,37,8,4.7
435,Moron,AR,2021-10-03 22:29:06,-34.6534,-58.6198,58.98,41,37,1.99
436,Yazd,IR,2021-10-03 22:29:07,31.8972,54.3675,68.11,28,0,6.91
437,Lae,PG,2021-10-03 22:29:07,-6.7221,146.9847,78.49,87,72,2.15
438,Sembakung,ID,2021-10-03 22:29:07,3.8167,117.25,73.6,98,100,2.1
439,Pila,PL,2021-10-03 22:29:08,53.1515,16.7378,57.69,66,100,7.07
440,Itacoatiara,BR,2021-10-03 22:29:08,-3.1431,-58.4442,81.64,69,93,1.07
441,Kawalu,ID,2021-10-03 22:29:08,-7.3817,108.2082,70.88,93,85,1.45
442,Sarahan,IN,2021-10-03 22:29:09,31.5167,77.8,55.45,86,4,2.04
443,Shujalpur,IN,2021-10-03 22:29:09,23.4,76.7167,74.91,92,27,4.36
444,George Town,MY,2021-10-03 22:29:09,5.4112,100.3354,79.9,90,20,0.0
445,Talnakh,RU,2021-10-03 22:29:10,69.4865,88.3972,17.33,97,97,0.58
446,Kendallville,US,2021-10-03 22:29:10,41.4414,-85.265,67.89,100,90,0.0
447,Pimentel,PE,2021-10-03 22:29:10,-6.8367,-79.9342,66.49,68,20,23.02
448,Sidrolandia,BR,2021-10-03 22:29:11,-20.9319,-54.9614,90.39,43,52,8.1
449,Halifax,CA,2021-10-03 22:26:42,44.6453,-63.5724,55.99,82,100,6.91
450,Tiznit,MA,2021-10-03 22:29:11,29.5833,-9.5,62.29,82,91,4.36
451,Kayerkan,RU,2021-10-03 22:29:11,69.3497,87.7602,18.88,95,98,3.74
452,Mercedes,AR,2021-10-03 22:29:12,-34.6515,-59.4307,57.83,61,18,4.72
453,Northview,US,2021-10-03 22:24:37,43.0456,-85.6006,71.44,85,90,1.01
454,Satipo,PE,2021-10-03 22:29:12,-11.2522,-74.6386,81.28,65,82,0.54
455,Charters Towers,AU,2021-10-03 22:29:12,-20.1,146.2667,77.14,63,4,11.5
456,Belmonte,BR,2021-10-03 22:29:13,-15.8631,-38.8828,77.5,79,6,13.51
457,Tabriz,IR,2021-10-03 22:29:13,38.08,46.2919,63.86,39,20,2.3
458,Kirovskiy,RU,2021-10-03 22:29:13,45.0917,133.5136,48.7,94,96,4.63
459,Port Macquarie,AU,2021-10-03 22:25:09,-31.4333,152.9167,67.89,49,82,7.31
460,Camacha,PT,2021-10-03 22:29:14,33.0833,-16.3333,71.53,88,40,11.5
461,San Borja,BO,2021-10-03 22:29:14,-14.8167,-66.85,96.46,33,67,6.44
462,Oga,IT,2021-10-03 22:29:14,46.4631,10.347,50.68,95,99,6.29
463,Port Lincoln,AU,2021-10-03 22:29:15,-34.7333,135.8667,53.87,63,43,28.27
464,Lagoa,PT,2021-10-03 22:29:15,39.05,-27.9833,70.66,93,29,11.68
465,Amuntai,ID,2021-10-03 22:29:15,-2.4177,115.2494,73.72,98,100,3.29
466,Uvat,RU,2021-10-03 22:29:16,59.1433,68.8953,31.12,81,100,8.12
467,Durres,AL,2021-10-03 22:29:16,41.3231,19.4414,57.38,69,32,3.49
468,Nybro,SE,2021-10-03 22:29:17,56.7446,15.9071,60.42,66,100,11.39
469,Madang,PG,2021-10-03 22:29:17,-5.2246,145.7966,79.36,85,76,2.08
470,Shar,KZ,2021-10-03 22:29:17,49.5886,81.0453,42.64,52,100,11.59
471,Sakakah,SA,2021-10-03 22:29:18,29.9697,40.2064,80.17,28,0,10.02
472,Sao Miguel Do Araguaia,BR,2021-10-03 22:29:18,-13.275,-50.1628,87.66,40,87,4.72
473,Diamantina,BR,2021-10-03 22:29:18,-18.2494,-43.6003,75.04,44,90,5.5
474,Dharmapuri,IN,2021-10-03 22:29:19,12.1333,78.1667,73.11,94,32,3.04
475,Marienburg,PL,2021-10-03 22:29:19,54.0359,19.0266,57.88,70,75,13.04
476,Ndele,CF,2021-10-03 22:29:19,8.4109,20.6473,70.61,87,32,1.1
477,Saint-Augustin,CA,2021-10-03 22:28:19,51.226,-58.6502,42.06,92,100,7.38
478,Oum Hadjer,TD,2021-10-03 22:29:19,13.2954,19.6966,87.87,39,16,5.75
479,Kathmandu,NP,2021-10-03 22:29:20,27.7167,85.3167,68.22,94,75,0.0
480,Zonguldak,TR,2021-10-03 22:29:20,41.25,31.8333,47.16,94,3,3.09
481,Hearst,CA,2021-10-03 22:29:21,49.6835,-83.6665,59.25,76,78,4.34
482,Mitsamiouli,KM,2021-10-03 22:29:21,-11.3847,43.2844,75.36,78,10,9.57
483,Upernavik,GL,2021-10-03 22:26:41,72.7868,-56.1549,30.56,88,99,4.68
484,Lillooet,CA,2021-10-03 22:29:21,50.6856,-121.942,66.92,47,29,6.15
485,Neiafu,TO,2021-10-03 22:29:22,-18.65,-173.9833,77.68,94,75,10.36
486,Varena,LT,2021-10-03 22:29:22,54.2167,24.5667,50.65,74,100,10.54
487,Ukiah,US,2021-10-03 22:29:22,39.1502,-123.2078,97.12,16,1,6.91
488,Maridi,SS,2021-10-03 22:29:22,4.9158,29.4742,66.4,96,60,2.8
489,Las Vegas,US,2021-10-03 22:25:02,36.175,-115.1372,92.43,15,1,5.75
490,Aborlan,PH,2021-10-03 22:29:23,9.4352,118.5492,78.03,89,98,3.24
491,Carauari,BR,2021-10-03 22:29:23,-4.8828,-66.8958,83.88,68,97,2.46
492,Turukhansk,RU,2021-10-03 22:29:23,65.8167,87.9833,28.67,97,96,3.94
493,Gornopravdinsk,RU,2021-10-03 22:29:24,60.05,69.9,29.19,93,98,6.4
494,Hualmay,PE,2021-10-03 22:29:24,-11.0964,-77.6139,64.98,76,50,9.71
495,La Palma,US,2021-10-03 22:29:24,33.8464,-118.0467,101.71,28,1,5.99
496,Luba,GQ,2021-10-03 22:29:25,3.4568,8.5547,76.89,86,57,4.9
497,Lichinga,MZ,2021-10-03 22:29:25,-13.3128,35.2406,68.38,50,0,5.91
498,Safaga,EG,2021-10-03 22:27:40,26.7292,33.9365,78.75,52,0,13.78
499,Mamallapuram,IN,2021-10-03 22:29:25,12.6264,80.1722,80.65,83,26,4.81
500,Aykhal,RU,2021-10-03 22:29:26,66.0,111.5,25.9,86,100,4.32
501,Sijunjung,ID,2021-10-03 22:29:26,-0.6876,100.9537,71.33,97,98,2.21
502,Puerto Escondido,MX,2021-10-03 22:27:55,15.85,-97.0667,88.63,55,75,5.75
503,Severo-Kurilsk,RU,2021-10-03 22:28:22,50.6789,156.125,47.73,77,78,32.19
504,Dyurtyuli,RU,2021-10-03 22:29:26,55.4911,54.8688,36.14,72,92,7.0
505,Zakamensk,RU,2021-10-03 22:29:27,50.3741,103.2863,27.32,92,67,0.69
506,Husavik,IS,2021-10-03 22:29:27,66.0449,-17.3389,42.71,98,100,21.79
507,Birao,CF,2021-10-03 22:29:27,10.2849,22.7882,73.78,84,95,4.9
508,Brattvag,NO,2021-10-03 22:29:28,62.6002,6.4434,59.43,41,20,11.5
509,Sayyan,YE,2021-10-03 22:29:28,15.1718,44.3244,60.4,55,93,0.65
510,Broken Hill,AU,2021-10-03 22:29:28,-31.95,141.4333,58.71,47,0,20.71
511,Paidha,UG,2021-10-03 22:29:29,2.4167,30.9855,60.69,91,100,4.92
512,Cotonou,BJ,2021-10-03 22:29:29,6.3654,2.4183,79.61,85,26,7.4
513,Kalamnuri,IN,2021-10-03 22:29:29,19.6667,77.3333,75.65,82,64,1.23
514,Celina,US,2021-10-03 22:29:30,40.5489,-84.5702,74.7,82,100,9.55
515,Male,MV,2021-10-03 22:29:30,4.1748,73.5089,82.35,83,40,18.41
516,Bismarck,US,2021-10-03 22:29:30,46.8083,-100.7837,85.84,24,1,10.36
517,Bubaque,GW,2021-10-03 22:27:31,11.2833,-15.8333,82.27,72,88,2.04
518,Sambava,MG,2021-10-03 22:29:31,-14.2667,50.1667,69.48,92,37,8.37
519,Leh,IN,2021-10-03 22:29:31,34.1667,77.5833,48.11,55,26,6.58
520,Naryan-Mar,RU,2021-10-03 22:29:31,67.6713,53.087,39.38,92,90,10.54
521,Ostrovnoy,RU,2021-10-03 22:29:31,68.0531,39.5131,44.29,85,18,21.61
522,Point Fortin,TT,2021-10-03 22:29:32,10.1833,-61.6833,79.14,81,58,16.11
523,Iquique,CL,2021-10-03 22:29:32,-20.2208,-70.1431,60.84,75,16,6.78
524,Bundaberg,AU,2021-10-03 22:29:32,-24.85,152.35,79.21,75,40,7.0
525,Natal,BR,2021-10-03 22:29:33,-5.795,-35.2094,79.45,78,0,8.05
526,Muros,ES,2021-10-03 22:24:45,42.7762,-9.0603,58.23,94,78,3.98
527,Tilichiki,RU,2021-10-03 22:29:33,60.4667,166.1,37.89,94,100,23.13
528,Mandeville,JM,2021-10-03 22:29:34,18.0417,-77.5071,73.45,78,53,6.15
529,Miri,MY,2021-10-03 22:29:34,4.4148,114.0089,73.54,100,40,3.44
530,Gunjur,GM,2021-10-03 22:29:25,13.2019,-16.7339,80.67,94,40,0.0
531,Itaituba,BR,2021-10-03 22:29:34,-4.2761,-55.9836,83.55,64,100,3.27
532,Naliya,IN,2021-10-03 22:29:35,23.2667,68.8333,81.39,81,3,10.87
533,Kavaratti,IN,2021-10-03 22:27:03,10.5669,72.642,81.41,79,100,10.87
534,Mandalgovi,MN,2021-10-03 22:29:35,45.7625,106.2708,32.59,53,9,2.35
535,Contamana,PE,2021-10-03 22:29:35,-7.3333,-75.0167,90.1,48,88,4.09
536,Sola,VU,2021-10-03 22:29:36,-13.8833,167.55,83.07,84,20,5.75
537,Zhezkazgan,KZ,2021-10-03 22:29:36,47.8043,67.7144,42.39,81,98,9.42
538,Naze,JP,2021-10-03 22:28:23,28.3667,129.4833,77.92,64,1,18.63
539,Awbari,LY,2021-10-03 22:29:36,26.5921,12.7805,78.1,29,5,9.48
540,Brewster,US,2021-10-03 22:29:37,41.3973,-73.6171,72.99,82,90,0.0
541,Belaya Gora,RU,2021-10-03 22:29:37,68.5333,146.4167,23.9,94,97,5.1
542,Scottsbluff,US,2021-10-03 22:29:37,41.8666,-103.6672,82.63,15,1,5.01
543,Zhaozhou,CN,2021-10-03 22:29:37,45.6833,125.3167,44.4,74,99,10.42
544,Entre Rios,BR,2021-10-03 22:29:38,-11.9419,-38.0844,71.67,83,3,5.93
545,Marandahalli,IN,2021-10-03 22:29:38,12.4,78.0,72.21,92,29,2.91
546,Poptun,GT,2021-10-03 22:29:38,16.3311,-89.4169,73.72,84,97,3.4
547,Sur,OM,2021-10-03 22:29:39,22.5667,59.5289,82.53,78,99,15.3
548,Hastings,GB,2021-10-03 22:29:39,50.8552,0.5729,58.8,90,0,18.41
549,Sergach,RU,2021-10-03 22:29:39,55.5308,45.4661,44.89,91,100,4.63
550,Vitim,RU,2021-10-03 22:29:40,59.4511,112.5578,31.21,98,100,3.4
551,Brae,GB,2021-10-03 22:29:40,60.3964,-1.353,51.71,82,100,34.92
552,Diamantino,BR,2021-10-03 22:26:24,-14.4086,-56.4461,80.01,63,55,1.05
553,Nokaneng,BW,2021-10-03 22:29:40,-19.6667,22.2667,67.1,16,72,7.83
554,Phalaborwa,ZA,2021-10-03 22:29:41,-23.943,31.1411,61.88,74,100,12.5
555,Sibu,MY,2021-10-03 22:29:41,2.3,111.8167,75.51,100,40,1.14
556,Eureka,US,2021-10-03 22:29:41,40.8021,-124.1637,71.2,71,19,5.01
557,Thakurgaon,BD,2021-10-03 22:29:42,26.0333,88.4667,75.36,93,96,5.01
558,Mendi,PG,2021-10-03 22:29:42,-6.1761,143.6513,59.47,87,30,0.63
559,Hamilton,US,2021-10-03 22:27:41,39.1834,-84.5333,71.76,86,20,1.01
560,Parintins,BR,2021-10-03 22:29:42,-2.6283,-56.7358,84.34,63,83,0.38
561,Nowy Dwor Gdanski,PL,2021-10-03 22:29:43,54.2131,19.1177,57.99,71,62,12.93
562,Beyneu,KZ,2021-10-03 22:29:43,45.3167,55.2,51.85,34,93,7.49
563,Green River,US,2021-10-03 22:27:51,41.5286,-109.4662,72.19,22,0,5.01
564,Rio Gallegos,AR,2021-10-03 22:29:43,-51.6226,-69.2181,50.05,32,40,39.12
565,Provideniya,RU,2021-10-03 22:29:44,64.3833,-173.3,33.91,69,75,4.47
566,West Odessa,US,2021-10-03 22:29:44,31.8424,-102.4988,85.41,31,1,3.44
567,Solnechnyy,RU,2021-10-03 22:29:44,50.7214,136.6319,36.3,63,2,4.14
568,Plettenberg Bay,ZA,2021-10-03 22:28:48,-34.0527,23.3716,50.86,84,26,7.25
569,Tabuk,PH,2021-10-03 22:29:45,17.4189,121.4443,73.44,94,56,2.08
570,Novoagansk,RU,2021-10-03 22:29:45,61.9449,76.6625,28.04,93,35,7.7
571,El Rosario,MX,2021-10-03 22:29:45,24.2556,-107.1828,95.2,51,49,9.55
572,Upington,ZA,2021-10-03 22:29:46,-28.4478,21.2561,52.18,28,0,1.14
573,Byron Bay,AU,2021-10-03 22:28:39,-28.65,153.6167,77.7,49,29,11.43
574,Qui Nhon,VN,2021-10-03 22:29:46,13.7667,109.2333,76.3,89,100,6.76
575,Buliwao,PH,2021-10-03 22:29:46,16.4833,121.2333,71.11,98,90,0.47
576,Peniche,PT,2021-10-03 22:29:47,39.3558,-9.3811,60.62,89,98,9.89
577,Scarborough,GB,2021-10-03 22:28:49,54.2797,-0.4044,53.51,85,19,4.0
578,Sechura,PE,2021-10-03 22:29:47,-5.5569,-80.8222,72.3,61,19,20.11
579,Rampura,IN,2021-10-03 22:29:47,30.25,75.2333,78.87,68,21,3.98
580,Padang,ID,2021-10-03 22:25:06,-0.9492,100.3543,73.45,87,94,2.86
581,Ternate,ID,2021-10-03 22:29:48,0.8,127.4,80.69,80,99,6.26
582,Kailua,US,2021-10-03 22:29:48,21.4022,-157.7394,87.78,66,40,10.36
583,Ahipara,NZ,2021-10-03 22:28:57,-35.1667,173.1667,60.84,97,90,8.48
584,Zabid,YE,2021-10-03 22:29:48,14.1951,43.3152,88.92,50,95,3.62
585,Hokitika,NZ,2021-10-03 22:29:49,-42.7167,170.9667,50.34,90,100,7.65
586,Palombara Sabina,IT,2021-10-03 22:29:49,42.0667,12.768,67.35,81,4,4.14
587,Haines Junction,CA,2021-10-03 22:29:49,60.7522,-137.5108,37.35,60,100,10.36
588,Talakan,RU,2021-10-03 22:29:50,50.3167,130.3667,32.76,86,3,3.65
589,Makueni,KE,2021-10-03 22:29:50,-1.8041,37.6203,63.75,83,100,3.87
590,Pangai,TO,2021-10-03 22:29:50,-19.8,-174.35,78.91,69,75,24.16
591,North Bend,US,2021-10-03 22:29:51,43.4065,-124.2243,73.92,77,1,20.71
592,Ribeira Brava,PT,2021-10-03 22:29:51,32.65,-17.0667,75.0,80,100,5.44
593,Praia,CV,2021-10-03 22:29:51,14.9215,-23.5087,81.14,78,20,13.8
